almond	{"temperatureRange": "7-35", "precipitationRange": "30-80", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 8, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": true, "seeds": true, "cones": false, "tuber": false}
alupag	{"temperatureRange": "20-35", "precipitationRange": "100-200", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 25, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
amarillo aguacatillo	{"temperatureRange": "15-30", "precipitationRange": "100-200", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 20, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
amazon rosewood	{"temperatureRange": "20-35", "precipitationRange": "150-300", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 40, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
amborella	{"temperatureRange": "10-25", "precipitationRange": "200-300", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": 8, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
american planetree	{"temperatureRange": "-20-35", "precipitationRange": "75-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 40, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
american sycamore	{"temperatureRange": "-30-40", "precipitationRange": "75-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 35, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
american tulip	{"temperatureRange": "-20-35", "precipitationRange": "100-150", "sunlightRange": "2500-3500", "kind": "tree", "maximumHeight": 30, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
amur lilac	{"temperatureRange": "-30-35", "precipitationRange": "50-100", "sunlightRange": "2000-3000", "kind": "bush", "maximumHeight": 6, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
angelica	{"temperatureRange": "10-25", "precipitationRange": "60-100", "sunlightRange": "1000-2000", "kind": "bush", "maximumHeight": 2.5, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
anise	{"temperatureRange": "18-25", "precipitationRange": "40-60", "sunlightRange": "2000-3000", "kind": "bush", "maximumHeight": 0.5, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
antigua whitewood	{"temperatureRange": "20-30", "precipitationRange": "75-150", "sunlightRange": "2500-4000", "kind": "tree", "maximumHeight": 15, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
apple	{"temperatureRange": "7-25", "precipitationRange": "60-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 12, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
apricot	{"temperatureRange": "10-25", "precipitationRange": "40-80", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 10, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": true, "seeds": true, "cones": false, "tuber": false}
araçá	{"temperatureRange": "20-35", "precipitationRange": "100-200", "sunlightRange": "1000-2000", "kind": "bush", "maximumHeight": 3, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
araza	{"temperatureRange": "20-35", "precipitationRange": "100-200", "sunlightRange": "1000-2000", "kind": "bush", "maximumHeight": 3, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
arborvitae	{"temperatureRange": "-30-30", "precipitationRange": "50-150", "sunlightRange": "1000-2000", "kind": "tree", "maximumHeight": 20, "evergreen": true, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": true, "tuber": false}
areca nut palm	{"temperatureRange": "20-35", "precipitationRange": "150-300", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 30, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": true, "seeds": true, "cones": false, "tuber": false}
argan	{"temperatureRange": "10-40", "precipitationRange": "20-50", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 10, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": true, "seeds": true, "cones": false, "tuber": false}
arracha	{"temperatureRange": "20-30", "precipitationRange": "150-200", "sunlightRange": "1500-2000", "kind": "grass", "maximumHeight": 1.5, "evergreen": false, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": true}
arrowroot	{"temperatureRange": "20-30", "precipitationRange": "150-200", "sunlightRange": "1000-1500", "kind": "grass", "maximumHeight": 1, "evergreen": false, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": false, "cones": false, "tuber": true}
artichoke	{"temperatureRange": "15-25", "precipitationRange": "60-100", "sunlightRange": "2000-2500", "kind": "grass", "maximumHeight": 2, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
ash	{"temperatureRange": "-10-30", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 40, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
asian pea	{"temperatureRange": "15-25", "precipitationRange": "60-100", "sunlightRange": "1500-2000", "kind": "grass", "maximumHeight": 1, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
asparagus	{"temperatureRange": "10-24", "precipitationRange": "60-100", "sunlightRange": "1000-2000", "kind": "bush", "maximumHeight": "1.5", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": true}
aspen	{"temperatureRange": "-30-20", "precipitationRange": "40-100", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": "25", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
atemoya	{"temperatureRange": "15-30", "precipitationRange": "100-200", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": "8", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
australian fern	{"temperatureRange": "10-25", "precipitationRange": "100-200", "sunlightRange": "500-1500", "kind": "grass", "maximumHeight": "1.5", "evergreen": true, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
autograph	{"temperatureRange": "18-29", "precipitationRange": "150-250", "sunlightRange": "1000-2000", "kind": "tree", "maximumHeight": "12", "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
aveloz	{"temperatureRange": "15-30", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 15, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
avocado	{"temperatureRange": "15-30", "precipitationRange": "100-200", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 20, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
axlewood	{"temperatureRange": "10-25", "precipitationRange": "50-100", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 10, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
baccharis	{"temperatureRange": "5-35", "precipitationRange": "25-150", "sunlightRange": "2000-4000", "kind": "bush", "maximumHeight": 3, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bael	{"temperatureRange": "20-40", "precipitationRange": "50-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 12, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bajelly	{"temperatureRange": "20-35", "precipitationRange": "75-150", "sunlightRange": "2000-3000", "kind": "bush", "maximumHeight": 3, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bajra	{"temperatureRange": "20-35", "precipitationRange": "40-80", "sunlightRange": "2000-3000", "kind": "grass", "maximumHeight": 1.5, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bakauan lalaki	{"temperatureRange": "25-35", "precipitationRange": "150-250", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 25, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bald cypress	{"temperatureRange": "10-30", "precipitationRange": "100-200", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 40, "evergreen": false, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": true, "tuber": false}
balm of heaven	{"temperatureRange": "10-30", "precipitationRange": "50-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 30, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
balsa	{"temperatureRange": "20-30", "precipitationRange": "150-300", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 30, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
balsam apple	{"temperatureRange": "18-25", "precipitationRange": "100-200", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": 2, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bambara groundnut	{"temperatureRange": "20-30", "precipitationRange": "50-150", "sunlightRange": "2000-3000", "kind": "bush", "maximumHeight": 0.5, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": true, "seeds": true, "cones": false, "tuber": true}
banana	{"temperatureRange": "20-30", "precipitationRange": "150-250", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 10, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": false, "cones": false, "tuber": false}
bangalow palm	{"temperatureRange": "15-30", "precipitationRange": "75-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 15, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
baobab	{"temperatureRange": "18-35", "precipitationRange": "30-100", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": "25", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
barley	{"temperatureRange": "10-25", "precipitationRange": "40-70", "sunlightRange": "1500-2500", "kind": "grass", "maximumHeight": "1", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
basswood	{"temperatureRange": "-30-30", "precipitationRange": "70-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": "30", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bastard tamarind	{"temperatureRange": "20-35", "precipitationRange": "50-100", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": "20", "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bay	{"temperatureRange": "5-25", "precipitationRange": "60-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": "15", "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bay laurel	{"temperatureRange": "7-21", "precipitationRange": "75-200", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 15, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bay leaf	{"temperatureRange": "7-21", "precipitationRange": "75-200", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 15, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bay-rum	{"temperatureRange": "20-30", "precipitationRange": "100-200", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 12, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bayahonda	{"temperatureRange": "20-35", "precipitationRange": "50-150", "sunlightRange": "2500-4000", "kind": "tree", "maximumHeight": 10, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bayberry	{"temperatureRange": "-10-25", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": 3, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bayleaf	{"temperatureRange": "7-24", "precipitationRange": "75-200", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 12, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bead	{"temperatureRange": "18-29", "precipitationRange": "50-100", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 9, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
beans	{"temperatureRange": "15-27", "precipitationRange": "60-100", "sunlightRange": "2000-3000", "kind": "bush", "maximumHeight": 1.5, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
beauty leaf	{"temperatureRange": "18-29", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": 2, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bee bee	{"temperatureRange": "21-32", "precipitationRange": "100-200", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 15, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
beech	{"temperatureRange": "-30-30", "precipitationRange": "75-150", "sunlightRange": "1000-2000", "kind": "tree", "maximumHeight": "40", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": true, "seeds": true, "cones": false, "tuber": false}
bell pepper	{"temperatureRange": "18-30", "precipitationRange": "60-100", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": "1", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bengal quince	{"temperatureRange": "10-35", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": "12", "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bergamot	{"temperatureRange": "10-30", "precipitationRange": "100-200", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": "4", "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
betel nut	{"temperatureRange": "20-35", "precipitationRange": "150-300", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": "20", "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": true, "seeds": true, "cones": false, "tuber": false}
bindinga	{"temperatureRange": "20-35", "precipitationRange": "70-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 25, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
birch	{"temperatureRange": "-30-20", "precipitationRange": "40-100", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 30, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": true, "tuber": false}
bird lime	{"temperatureRange": "15-30", "precipitationRange": "60-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 15, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bismarck palm	{"temperatureRange": "18-30", "precipitationRange": "50-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 20, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bitter orange	{"temperatureRange": "10-35", "precipitationRange": "60-120", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 10, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
black mangrove	{"temperatureRange": "10-40", "precipitationRange": "100-200", "sunlightRange": "1500-3000", "kind": "tree", "maximumHeight": 20, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
black mulberry	{"temperatureRange": "-15-35", "precipitationRange": "50-150", "sunlightRange": "1500-3000", "kind": "tree", "maximumHeight": 15, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
black olive	{"temperatureRange": "5-40", "precipitationRange": "40-100", "sunlightRange": "2000-3500", "kind": "tree", "maximumHeight": 15, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
black pepper	{"temperatureRange": "10-35", "precipitationRange": "150-300", "sunlightRange": "1000-2500", "kind": "vine", "maximumHeight": 4, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
black poui	{"temperatureRange": "15-35", "precipitationRange": "50-150", "sunlightRange": "2000-3500", "kind": "tree", "maximumHeight": 30, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
black walnut	{"temperatureRange": "4-10", "precipitationRange": "75-150", "sunlightRange": "1800-2800", "kind": "tree", "maximumHeight": "30", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": true, "seeds": true, "cones": false, "tuber": false}
black wattle	{"temperatureRange": "10-25", "precipitationRange": "50-100", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": "15", "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
blackbead	{"temperatureRange": "15-30", "precipitationRange": "60-120", "sunlightRange": "2000-3000", "kind": "bush", "maximumHeight": "3", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
blackberries	{"temperatureRange": "5-20", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": "2", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
bloodwood	{"temperatureRange": "20-35", "precipitationRange": "50-100", "sunlightRange": "2500-3500", "kind": "tree", "maximumHeight": "25", "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
blue jacaranda	{"temperatureRange": "10-30", "precipitationRange": "75-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 15, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
blue mahoe	{"temperatureRange": "20-30", "precipitationRange": "100-200", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 15, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
blueberry	{"temperatureRange": "5-25", "precipitationRange": "50-100", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": 2, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
boab	{"temperatureRange": "20-35", "precipitationRange": "25-75", "sunlightRange": "2500-3500", "kind": "tree", "maximumHeight": 25, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": true, "seeds": true, "cones": false, "tuber": false}
boaboa	{"temperatureRange": "20-35", "precipitationRange": "25-75", "sunlightRange": "2500-3500", "kind": "tree", "maximumHeight": 25, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": true, "seeds": true, "cones": false, "tuber": false}
bodock	{"temperatureRange": "10-30", "precipitationRange": "60-150", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": 1.5, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
